Filename,Status,Violated_Rule,Extracted_Claim,Confidence_Score,Claude_Explanation,Severity,Recommended_Action,run_id,product_id,material_type,extraction_retry_count,extraction_error_type,extraction_api_latency_ms,extraction_prompt_tokens,extraction_completion_tokens,extraction_model_version
c9e06b827d157671c81c767763971264d9c6fe08.txt,FAIL,Dimensions approximately 152 × 72 × 8.7 mm,Nova X5 does not have a 3.5mm headphone jack,1.0000,,,,c9e06b827d157671c81c767763971264d9c6fe08,smartphone_mid,faq.j2,0,none,5115,1465,628,gpt-4o-2024-08-06
c9e06b827d157671c81c767763971264d9c6fe08.txt,FAIL,Display is OLED technology,Nova X5 supports USB-C high-resolution audio,0.9889,,,,c9e06b827d157671c81c767763971264d9c6fe08,smartphone_mid,faq.j2,0,none,5115,1465,628,gpt-4o-2024-08-06
c9e06b827d157671c81c767763971264d9c6fe08.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,c9e06b827d157671c81c767763971264d9c6fe08,smartphone_mid,faq.j2,0,none,5115,1465,628,gpt-4o-2024-08-06
c9e06b827d157671c81c767763971264d9c6fe08.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,c9e06b827d157671c81c767763971264d9c6fe08,smartphone_mid,faq.j2,0,none,5115,1465,628,gpt-4o-2024-08-06
c9e06b827d157671c81c767763971264d9c6fe08.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,c9e06b827d157671c81c767763971264d9c6fe08,smartphone_mid,faq.j2,0,none,5115,1465,628,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Has Titan M2 security coprocessor,Nova X5 5G features a Tensor G4 chipset,0.9738,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Display is NOT 6.5 inches,Nova X5 5G has a 6.3 inch Actua OLED display,0.9868,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Display is Actua OLED,Nova X5 5G display has a 120 Hz refresh rate,0.9459,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 5G has a camera system with a 50 MP main camera,1.0000,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Display is NOT 6.5 inches,Nova X5 5G supports 5G Sub-6 GHz,0.9022,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Supports Bluetooth 5.x,Nova X5 5G supports Wi-Fi 6/6E,0.9461,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Supports Wi-Fi 6/6E,Nova X5 5G offers a clean Android experience,0.9304,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Does NOT support Wi-Fi 7,Nova X5 5G provides seven years of OS and security updates,0.9402,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Does NOT support expandable storage,"Nova X5 5G offers storage options of 128 GB, 256 GB, or 512 GB UFS 3.1",0.9932,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,No wireless charging capability,Nova X5 5G comes with a 4700–5000 mAh Li-ion battery depending on the region,0.9942,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,No wireless charging capability,Nova X5 5G supports 30–45W USB-C fast charging,0.9989,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Uses Tensor G4 chipset,Nova X5 5G uses the Titan M2 security coprocessor for enhanced hardware-backed security,0.9894,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 5G offers a 50 MP main camera with Optical Image Stabilization,1.0000,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Main camera is 50 MP,Nova X5 5G has a 12 MP ultra-wide camera,1.0000,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Main camera is 50 MP,Nova X5 5G has a 10.8 MP front-facing camera,1.0000,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,No wireless charging capability,Nova X5 5G supports real-time AI-powered image enhancements,0.9917,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
2a3b72806ff3a50a72eb1b8360fe6816cea08f2b.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,2a3b72806ff3a50a72eb1b8360fe6816cea08f2b,smartphone_mid,faq.j2,0,none,4283,1504,592,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Has Titan M2 security coprocessor,Nova X5 5G features a Tensor G4 chipset,0.9738,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Display is NOT 6.5 inches,Nova X5 5G has a 6.3 inch Actua OLED display,0.9868,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Display is Actua OLED,Nova X5 5G display has 120 Hz refresh rate,0.9377,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 5G has a camera system with a 50 MP main camera,1.0000,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Display is NOT 6.5 inches,Nova X5 5G supports 5G Sub-6 GHz,0.9022,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Supports Bluetooth 5.x,Nova X5 5G supports Wi-Fi 6/6E,0.9461,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Supports Wi-Fi 6/6E,Nova X5 5G offers a clean Android experience,0.9304,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Does NOT support Wi-Fi 7,Nova X5 5G provides seven years of OS and security updates,0.9402,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Does NOT support expandable storage,"Nova X5 5G offers storage options of 128 GB, 256 GB, or 512 GB UFS 3.1",0.9932,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,No wireless charging capability,Nova X5 5G comes with a 4700–5000 mAh Li-ion battery depending on the region,0.9942,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,No wireless charging capability,Nova X5 5G supports 30–45W USB-C fast charging,0.9989,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Uses Tensor G4 chipset,Nova X5 5G uses the Titan M2 security coprocessor for enhanced hardware-backed security,0.9894,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 5G includes a 50 MP main camera with Optical Image Stabilization,1.0000,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Main camera is 50 MP,Nova X5 5G includes a 12 MP ultra-wide camera,1.0000,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,No wireless charging capability,Nova X5 5G offers AI-powered real-time image enhancements,0.9911,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
a9f4bc12f479ce710568d18b0bfdac6002d74048.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,a9f4bc12f479ce710568d18b0bfdac6002d74048,smartphone_mid,faq.j2,0,none,3683,1474,532,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Has Titan M2 security coprocessor,Nova X5 5G features a Tensor G4 chipset,0.9738,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Display is NOT 6.5 inches,Nova X5 5G has a 6.3 inch Actua OLED display,0.9868,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Display is Actua OLED,Nova X5 5G has a 120 Hz refresh rate,0.9291,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 5G has a camera system with a 50 MP main camera,1.0000,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Does NOT support expandable storage,Nova X5 5G offers up to 512 GB storage,0.9967,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,No wireless charging capability,Nova X5 5G has a 4700–5000 mAh battery,0.9920,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,No wireless charging capability,Nova X5 5G has fast charging capabilities,0.9990,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5's camera system includes a 50 MP main camera with Optical Image Stabilization,1.0000,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Main camera is 50 MP,Nova X5's camera system includes a 12 MP ultra-wide camera,1.0000,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Main camera is 50 MP,Nova X5's camera system includes a 10.8 MP front camera,1.0000,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,No wireless charging capability,Nova X5 features AI-powered real-time image enhancements,0.9766,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Does NOT support wireless charging,Nova X5 comes with a 4700–5000 mAh Li-ion battery depending on the region,0.9558,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,No wireless charging capability,Nova X5 supports 30–45W USB-C fast charging,0.9987,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
48ee03ab7b2032ff38986900f181a65759375f57.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,48ee03ab7b2032ff38986900f181a65759375f57,smartphone_mid,faq.j2,0,none,4266,1465,593,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 features a 50 MP main camera,1.0000,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Has stereo speakers with noise reduction,Nova X5 main camera has Optical Image Stabilization (OIS),0.9178,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Main camera is 50 MP,Nova X5 features a 12 MP ultra-wide camera,1.0000,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 is powered by the Tensor G4 NPU,0.9887,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 has real-time AI-powered image processing,0.9078,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Display is NOT 6.5 inches,"Nova X5 showcases a 6.3"" Actua OLED display",0.9829,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Does NOT support expandable storage,"Nova X5 comes with storage options of 128 GB, 256 GB, or 512 GB UFS 3.1",0.9937,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,RAM is NOT 16 GB,Nova X5 has RAM configurations of 8 GB or 12 GB LPDDR5X,1.0000,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 includes a 4700–5000 mAh Li-ion battery,0.9647,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 supports 30–45W USB-C fast charging,0.9987,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 offers AI-powered real-time tools for live translation,0.9766,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Nova X5 offers AI-powered real-time tools for smart image processing,0.9254,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
ea30ab1427204c5c201f07280e217514d960eb6c.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,ea30ab1427204c5c201f07280e217514d960eb6c,smartphone_mid,faq.j2,0,none,3942,1511,529,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Has Titan M2 security coprocessor,Nova X5 features a Tensor G4 chipset,0.9682,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Display is NOT 6.5 inches,Nova X5 has a 6.3 inch Actua OLED display,0.9872,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 includes a camera system with a 50 MP main camera,1.0000,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Does NOT support mmWave 5G,Nova X5 supports 5G connectivity,0.9586,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Does NOT support expandable storage,"Nova X5 offers internal storage configurations of 128 GB, 256 GB, or 512 GB",0.9927,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,No expandable storage via microSD,Nova X5 uses UFS 3.1 technology,0.9509,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Titan M2 security coprocessor,Nova X5 integrates AI with its Tensor G4 NPU,0.9646,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Dimensions approximately 152 × 72 × 8.7 mm,Nova X5 does not have a 3.5mm headphone jack,1.0000,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Display is OLED technology,Nova X5 supports USB-C high-resolution audio,0.9889,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Does NOT support wireless charging,Actual battery life and performance may vary over the 7-year support period,0.9508,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,Secure boot and verified boot,Not all new software features released during the 7 years will be supported by older hardware,0.9514,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b623f7bdd9662e43ecf62a5178a57f4711a2e79c.txt,FAIL,No wireless charging capability,Battery capacity will degrade over time with normal Li-ion aging,0.9430,,,,b623f7bdd9662e43ecf62a5178a57f4711a2e79c,smartphone_mid,faq.j2,0,none,8014,1402,539,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Has Titan M2 security coprocessor,Nova X5 features a Tensor G4 chipset,0.9682,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Display is NOT 6.5 inches,Nova X5 has a 6.3 inch Actua OLED display,0.9872,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Ultra-wide camera is 12 MP,Nova X5 includes a camera system with a 50 MP main camera,1.0000,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,No wireless charging capability,Nova X5 has a battery capacity between 4700–5000 mAh,0.9151,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Does NOT support mmWave 5G,Nova X5 supports 5G connectivity,0.9586,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Does NOT support expandable storage,"Nova X5 offers internal storage configurations of 128 GB, 256 GB, or 512 GB",0.9927,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Does NOT support expandable storage,Nova X5 uses UFS 3.1 technology for storage,0.9627,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Titan M2 security coprocessor,Nova X5 integrates AI with its Tensor G4 NPU,0.9646,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8.txt,FAIL,Dimensions approximately 152 × 72 × 8.7 mm,Nova X5 does not have a 3.5mm headphone jack,1.0000,,,,b070b3a9e115be17ac9c9b5c96ed16d089f7f8c8,smartphone_mid,faq.j2,0,none,5788,1484,567,gpt-4o-2024-08-06
