Run_ID,Product_ID,Material_Type,Engine,Temperature,Claim,Violated_Rule,NLI_Confidence,GPT4o_Verdict,GPT4o_Severity,GPT4o_Reasoning,Recommended_Action,Suggested_Fix,GPT4o_Confidence
0e3a52d1bfbae669d293ece35a005b0f8bf8c360,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not contradict the rule about wireless charging. The claim is a standard disclaimer about battery life variability over time, which is common and expected in consumer electronics. It does not imply or mention wireless charging capabilities, which are not supported by the product. The automated system likely flagged this due to a semantic mismatch, as the claim does not relate to the prohibited claim about wireless charging.",IGNORE,,0.9500
0e3a52d1bfbae669d293ece35a005b0f8bf8c360,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' is a disclaimer that clarifies the limitations of software updates over time. It does not make any prohibited claims about security features such as 'secure boot and verified boot.' The disclaimer is transparent about potential limitations and does not mislead consumers regarding the device's capabilities or security features. The context of the marketing material supports this interpretation, as it is focused on managing consumer expectations rather than making exaggerated claims.",IGNORE,,0.9500
0e3a52d1bfbae669d293ece35a005b0f8bf8c360,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not mentioned in the claim. The rule violation flagged by the system appears to be a semantic mismatch, as the claim does not relate to wireless charging capabilities, which are not mentioned in the marketing material.",IGNORE,,0.9500
1cbe96a56dc80aa3716fb6a607323764be8d58dc,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not mentioned in the claim. The rule violation flagged by the system ('No wireless charging capability') is unrelated to the claim about battery degradation. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
1cbe96a56dc80aa3716fb6a607323764be8d58dc,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' is a disclaimer about the variability of battery life and performance over time, which is a standard and necessary disclaimer in consumer electronics. It does not make any claims about wireless charging, nor does it imply that the device supports wireless charging. The automated system likely flagged this due to a semantic mismatch, as the disclaimer is unrelated to the prohibited claim about wireless charging.",IGNORE,,0.9500
1cbe96a56dc80aa3716fb6a607323764be8d58dc,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' is a disclaimer that clarifies the limitations of software support over time. It does not make any prohibited claims about security features such as 'secure boot' or 'verified boot.' The disclaimer is transparent about the potential limitations due to hardware constraints, which is a common and accepted practice in the industry. It does not mislead consumers or violate any regulations related to security claims.",IGNORE,,0.9500
a2a8bc6067944998433136bac7757c354909f0aa,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not imply or claim wireless charging capabilities. The claim is a standard disclaimer about battery life variability over time, which is common and expected in consumer electronics. The violation flagged by the system seems to be a semantic mismatch, as the claim does not relate to wireless charging, which is the prohibited claim in question.",IGNORE,,0.9500
a2a8bc6067944998433136bac7757c354909f0aa,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' is a disclaimer that clarifies the limitations of software support over time. It does not make any prohibited claims about security, encryption, or performance guarantees. The rule 'Secure boot and verified boot' is not directly related to the claim about software feature support. The disclaimer is transparent about potential limitations and does not mislead consumers or violate any regulatory requirements.",IGNORE,,0.9500
a2a8bc6067944998433136bac7757c354909f0aa,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not claimed in the marketing material. The rule violation flagged by the system ('No wireless charging capability') is unrelated to the statement about battery degradation. There is no claim of wireless charging in the provided marketing material, and the disclaimer about battery degradation is a common and necessary disclosure to set consumer expectations accurately.",IGNORE,,0.9500
92e003a5a8d490e633fcba737f6009e62235f044,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not imply or claim wireless charging capabilities. The automated system likely flagged this due to a semantic mismatch, as the claim is about battery life variability over time, which is a standard disclaimer and does not relate to wireless charging. There is no mention or implication of wireless charging in the marketing material, and the disclaimer is consistent with typical industry practices to inform consumers about potential performance changes over time.",IGNORE,,0.9500
92e003a5a8d490e633fcba737f6009e62235f044,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' is a disclaimer that clarifies the limitations of software updates over time. It does not contradict any of the prohibited claims related to security, encryption, or performance guarantees. The claim is transparent about the potential limitations due to hardware constraints, which is a common and acceptable practice in the industry. It does not imply any false security or performance guarantees, nor does it mislead consumers about the product's capabilities.",IGNORE,,0.9500
92e003a5a8d490e633fcba737f6009e62235f044,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not mentioned in the claim. The rule violation flagged by the system ('No wireless charging capability') is unrelated to the statement about battery degradation. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not imply or claim wireless charging capabilities. The statement is a disclaimer about the variability of battery life and performance over time, which is a standard and necessary disclaimer for consumer electronics. The violation flagged by the system seems to be a semantic mismatch, as the claim does not relate to wireless charging, which is not mentioned in the marketing material.",IGNORE,,0.9500
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' is a disclaimer that clarifies the limitations of software updates over time. It does not contradict the rule regarding 'Secure boot and verified boot.' The claim is not misleading and does not imply any prohibited security guarantees. Instead, it sets realistic expectations about software compatibility with evolving hardware capabilities, which is a common practice in the tech industry to manage consumer expectations.",IGNORE,,0.9500
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not mentioned in the claim. The rule violation flagged by the system appears to be a semantic mismatch, as the claim does not relate to wireless charging capabilities. There is no indication that this statement would mislead consumers or violate any regulatory requirements.",IGNORE,,0.9500
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not imply or claim wireless charging capabilities. The statement is a disclaimer about battery life variability over time, which is a standard and necessary disclaimer for consumer electronics. The violation flagged by the system seems to be a semantic mismatch, as the claim does not relate to wireless charging, which is not mentioned or implied in the marketing material.",IGNORE,,0.9500
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not contradict the rule 'Secure boot and verified boot.' The claim is a disclaimer about software feature compatibility over time, which is a common and necessary disclaimer for consumer electronics to manage consumer expectations. It does not imply any security guarantees or make any prohibited claims about security features. The rule pertains to security claims, whereas the flagged statement pertains to software feature support, which are distinct topics.",IGNORE,,0.9500
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is not mentioned in the claim. The rule violation flagged by the system pertains to claims of wireless charging capability, which is not present in the marketing material. Therefore, there is no semantic match or regulatory risk associated with the flagged claim.",IGNORE,,0.9500
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The extracted claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a common and acceptable practice in consumer electronics to manage consumer expectations. It does not make any claims about wireless charging capabilities, nor does it imply any misleading information about the product's features. Therefore, there is no semantic match or regulatory risk associated with this claim.",IGNORE,,0.9500
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The extracted claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer in technology products due to hardware limitations. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule prohibiting claims of '100% unbreachable' or similar security guarantees is not applicable here, as the claim does not address security features or boot processes.",IGNORE,,0.9500
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. It does not relate to the claim of 'No wireless charging capability,' which is a separate feature specification. The statement about battery degradation is a standard disclaimer and does not imply any unsupported feature or capability. There is no misleading information or regulatory violation in this context.",IGNORE,,0.9500
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The extracted claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a common and acceptable practice in consumer electronics to manage consumer expectations. It does not make any claims about wireless charging capabilities, nor does it imply any misleading information about the product's features. Therefore, there is no semantic match or regulatory risk associated with this claim.",IGNORE,,0.9500
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule prohibiting claims of '100% unbreachable' or similar security guarantees is not applicable here, as the claim does not make any such assertions.",IGNORE,,0.9500
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. It does not relate to the claim of 'No wireless charging capability,' which is the rule supposedly violated. The statement is a standard disclaimer about battery performance and does not mislead consumers or violate any regulatory requirements. There is no semantic match or materiality issue that would constitute a compliance risk.",IGNORE,,0.9500
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule about wireless charging. The claim is a standard disclaimer about battery life variability over time, which is common and expected due to normal battery degradation. There is no mention or implication of wireless charging in the marketing material. The rule about wireless charging is not applicable here, as the claim does not suggest or imply that the device supports wireless charging.",IGNORE,,0.9500
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule prohibiting claims of absolute security or unbreachability is not contradicted by this statement.",IGNORE,,0.9500
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. It does not make any claims about wireless charging capabilities, nor does it imply any features that are not present in the product specifications. The rule violation flagged by the system pertains to claims of wireless charging, which is not mentioned or implied in the marketing material. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The extracted claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the flagged rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a common and acceptable practice in consumer electronics marketing. It does not imply or claim wireless charging capability, nor does it contradict any of the prohibited claims listed. The automated system likely flagged this due to a semantic mismatch rather than a genuine compliance issue.",IGNORE,,0.9500
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The extracted claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule pertains to security claims, particularly those that overstate security capabilities, which is not the case here.",IGNORE,,0.9500
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. It does not make any claims about wireless charging capabilities, which is the rule supposedly violated. The rule about 'No wireless charging capability' is unrelated to the statement about battery degradation. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule about wireless charging. The rule prohibits claims of wireless charging support when it is not available, but the flagged claim is about battery life variability over time, which is a standard disclaimer and does not imply wireless charging capability. There is no semantic or contextual link between the claim and the prohibited rule, making this a false positive.",IGNORE,,0.9500
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer in consumer electronics to manage expectations about hardware limitations as software evolves. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule pertains to security claims, particularly those that overstate security capabilities, which is not the case here.",IGNORE,,0.9500
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' does not contradict the rule about 'No wireless charging capability.' The claim is a factual statement about the natural degradation of battery capacity over time, which is a common characteristic of Li-ion batteries and is not misleading. It does not imply or relate to wireless charging capabilities, which are not mentioned in the marketing material. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule about wireless charging. The rule prohibits claims of wireless charging support when it is not available, but the flagged claim is about battery life variability over time, which is a standard disclaimer and does not imply wireless charging capability. There is no semantic or contextual link between the claim and the prohibited rule, making this a false positive.",IGNORE,,0.9500
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule pertains to security claims, particularly around boot processes, which are not addressed or contradicted by the flagged claim.",IGNORE,,0.9500
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time, which is a well-known characteristic of such batteries. The violation rule flagged, 'No wireless charging capability,' is unrelated to the claim about battery degradation. There is no semantic or contextual link between the claim and the rule, indicating a mismatch by the automated system. The claim does not mislead consumers or violate any regulations regarding battery performance or wireless charging capabilities.",IGNORE,,0.9500
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule about wireless charging. The rule prohibits claims of wireless charging support, which is not mentioned or implied in the flagged claim. The claim is a standard disclaimer about battery life variability over time, which is common and expected in consumer electronics marketing. There is no indication that this claim would mislead consumers or violate any specific regulations related to wireless charging.",IGNORE,,0.9500
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule prohibiting claims of absolute security or compatibility does not apply here, as the disclaimer is transparent about potential limitations due to hardware aging.",IGNORE,,0.9500
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. It does not claim or imply any feature related to wireless charging, which is the rule supposedly violated. The rule about 'No wireless charging capability' is unrelated to the statement about battery degradation. Therefore, this is a semantic mismatch and not a genuine compliance violation.",IGNORE,,0.9500
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule about wireless charging. The rule prohibits claims of wireless charging support when it is not available, but the flagged claim is about battery life variability over time, which is a standard disclaimer and does not imply wireless charging capability. There is no semantic match or regulatory risk associated with the flagged claim in the context of the prohibited claims list.",IGNORE,,0.9500
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule prohibiting claims of '100% unbreachable' or similar security guarantees is not applicable here, as the claim does not address security features or boot processes.",IGNORE,,0.9500
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time. This is a standard disclaimer and does not imply any unsupported feature or capability, such as wireless charging, which is the rule supposedly violated. The claim does not mislead consumers or violate any regulatory requirements related to the product's advertised features. The rule about 'No wireless charging capability' is unrelated to the statement about battery degradation.",IGNORE,,0.9500
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a common and necessary disclosure for consumer electronics. It does not imply or suggest wireless charging capabilities, nor does it contradict any regulatory requirements regarding wireless charging. The automated system likely flagged this due to a semantic mismatch, as the claim is unrelated to the prohibited claims list.",IGNORE,,0.9500
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule about 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer in technology products due to hardware limitations. It does not imply any security guarantees or mislead consumers about the security features of the device. The context of the marketing material clearly distinguishes between software updates and security features, and there is no indication that the claim contradicts any security-related rules.",IGNORE,,0.9500
b8a8fbd4689b1c6bf7961385a2ccf4579c4caf06,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' is a factual statement about the natural degradation of lithium-ion batteries over time, which is a standard disclaimer in consumer electronics. The violation rule flagged by the system, 'No wireless charging capability,' is unrelated to the claim about battery degradation. There is no semantic or contextual link between the claim and the rule, indicating a mismatch by the automated system. The claim does not mislead consumers or violate any regulations regarding battery performance or wireless charging capabilities.",IGNORE,,0.9500
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a common and acceptable practice in consumer electronics marketing. It does not make any claims about wireless charging capabilities, nor does it imply any misleading information about the product's features. The rule about wireless charging is not applicable here, as the marketing material does not claim or imply that the device supports wireless charging.",IGNORE,,0.9500
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule pertains to security claims, particularly those that overstate security capabilities, which is not the case here.",IGNORE,,0.9500
cddc7daf539d100153da1ccafd3372cfb194db35,smartphone_mid,digital_ad.j2,unknown,unknown,Battery capacity will degrade over time with normal Li-ion aging,No wireless charging capability,0.9430,FALSE_POSITIVE,NONE,"The flagged claim 'Battery capacity will degrade over time with normal Li-ion aging' does not contradict the rule 'No wireless charging capability.' The claim is a factual statement about the natural degradation of battery capacity over time, which is a common characteristic of Li-ion batteries and is not misleading. It does not imply or suggest the presence of wireless charging capabilities, nor does it violate any of the prohibited claims listed in the regulatory context.",IGNORE,,0.9500
3ce2cbcbd275d0fa395c51af518fcd42a7bb05b9,smartphone_mid,digital_ad.j2,unknown,unknown,Actual battery life and performance may vary over the 7-year support period,Does NOT support wireless charging,0.9508,FALSE_POSITIVE,NONE,"The flagged claim 'Actual battery life and performance may vary over the 7-year support period' does not relate to the rule 'Does NOT support wireless charging.' The claim is a disclaimer about battery life variability over time, which is a standard and reasonable statement given the nature of lithium-ion batteries and does not imply or mention wireless charging capabilities. The rule about wireless charging is not applicable here, as the marketing material does not claim or imply that the device supports wireless charging.",IGNORE,,0.9500
3ce2cbcbd275d0fa395c51af518fcd42a7bb05b9,smartphone_mid,digital_ad.j2,unknown,unknown,Not all new software features released during the 7 years will be supported by older hardware,Secure boot and verified boot,0.9514,FALSE_POSITIVE,NONE,"The flagged claim 'Not all new software features released during the 7 years will be supported by older hardware' does not relate to the rule 'Secure boot and verified boot.' The claim is about software feature compatibility over time, which is a common disclaimer for devices with long-term support. It does not imply any security guarantees or mislead consumers about the security features of the device. The rule pertains to security claims, particularly those that overstate security capabilities, which is not the case here.",IGNORE,,0.9500
