run_id,video_id,channel_id,channel_niche,comment_db_id,comment_rank,rank,is_skeptical,top_comment_skeptical,top_comment_like_count,top_comment_like_count_z,hours_since_top_comment,hours_since_top_comment_z,comment_timestamp,top_comment_timestamp,comment_text
23,FMNGkHyhZo4,UClcYchlRF3XUbkxL0u1GCvQ,Beauty,27478,17,3,0,0,264,-0.20203140375745993,13.723611111111111,-0.21453020134431625,2025-09-19 05:07:37+00:00,2025-09-18 15:24:12+00:00,"Korean products are much better than the dupes, the R&D standards along with safety profiling is strict and accurate in K-Beauty, Indian products can’t even come close. Most of them are medical grade, so no question of dupes. Do you find dupes of medicines? Skin is the largest organ, high cellular turnover, activity protecting the body, think twice before falling for such promotional videos"
23,G2iya_C2h0U,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26676,1,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-10 17:36:07+00:00,2026-01-10 17:36:07+00:00,Wow 😮
24,G_OoGQSgApk,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32262,2,2,0,0,120,-0.20995839894279633,0.0,-0.2229857041672314,2019-08-16 01:38:32+00:00,2019-11-29 15:34:06+00:00,"8:47 When you absolutely, positively, don't give a F*&^ about your life, your friends life or the p.o.s. you're driving."
24,G_OoGQSgApk,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32263,3,3,0,0,120,-0.20995839894279633,86.03027777777778,-0.169980030171032,2019-12-03 05:35:55+00:00,2019-11-29 15:34:06+00:00,8:48 tbh that was very stupid but honestly pretty smooth
11,H05Y-UJded0,UCp48vy_SNmQ0rrqfArxnRLw,Tech,5199,15,2,0,1,7,-0.2161788882201784,181.61277777777778,-0.1110889633790749,2025-04-22 08:54:26+00:00,2025-04-14 19:17:40+00:00,[warning] FastMCP could not infer client capabilities
24,HHt3NLXKNqI,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,33174,7,2,0,0,2,-0.21645413110855813,0.21555555555555556,-0.22285289432631283,2025-08-14 20:28:48+00:00,2025-08-14 20:15:52+00:00,"Hi Sarge, 👍👏 . I hope this case gets solved. You should get back in the saddle and round up the killer ( but maybe the suspect they thought who died was the actual killer after all. 🤷‍♀️). My money is on you! 👍. Like the music 👻😀. Thank you Sarge."
20,HeuHwp86bUM,UCqcbQf6yw5KzRoDDcZ_wBSw,Tech,18467,3,2,0,1,12,-0.21590364533179865,0.0,-0.2229857041672314,2025-06-26 05:57:34+00:00,2025-06-26 11:26:25+00:00,"Even scientifically we don't know what consciousness is, and it is 'magically' escaping our understanding even today, despite all our efforts to understand it, and our technical advantages. We know so much less than we think, that it's embarrassing. Faking the current level of consciousness of most humans can work to a certain point, but we don't know what consciousness is, and therefore we don't yet know the limits of it. We only know our own limits with it, and even then some appear to have gone way beyond most people's current level of consciousness. In short, his is a very simplistic interpretation of consciousness."
20,HkXjKz_ff4M,UCfQNB91qRP_5ILeu_S_bSkg,Tech,19584,13,2,0,1,11,-0.21595869390947459,4678.287777777778,2.6594389864728702,2026-02-06 20:23:17+00:00,2025-07-26 22:06:01+00:00,"I wish you put more effort into the quality of the material you are getting across to people. I’m a software dev, I use Claude code every day, it’s an amazing tool. I think you are being somewhat deceptive in Claude capabilities. Your workflow doesn’t seem like a very solid one. It’s very much all over the place. Seems like a piece of content you just whipped together with no actual thought just to push something out."
20,HkXjKz_ff4M,UCfQNB91qRP_5ILeu_S_bSkg,Tech,19585,14,3,1,1,11,-0.21595869390947459,4943.9075,2.823094768678295,2026-02-17 22:00:28+00:00,2025-07-26 22:06:01+00:00,You lie in every video you produce you must be being paid by someone. I’ve never been more frustrated with an experience than you and open claw. Nothing works. I literally spend $25 a day on Claude code trying to fix open claw not a joke. this project is a complete scam complete scam. These people are saying all you just copy this terminal code and install. It are full of fucking shit.
24,HnLdjOBgWB8,UCk09FMcBSoMUFMfPnJipuQw,Beauty,31758,2,2,0,0,31,-0.21485772235595565,2037.0075,1.0320719134742564,2026-01-07 11:23:31+00:00,2025-10-14 14:23:04+00:00,"Cardigan size is? XS,S ,M, L"
24,HnLdjOBgWB8,UCk09FMcBSoMUFMfPnJipuQw,Beauty,31759,3,3,0,0,31,-0.21485772235595565,3175.435,1.7334891178819747,2026-02-23 21:49:10+00:00,2025-10-14 14:23:04+00:00,4:28
24,HnLdjOBgWB8,UCk09FMcBSoMUFMfPnJipuQw,Beauty,31774,18,4,0,0,31,-0.21485772235595565,24.566388888888888,-0.2078496609700693,2025-10-15 14:57:03+00:00,2025-10-14 14:23:04+00:00,Please help. I can't get the Free pattern in the link.
24,HtVHBsVyPHo,UCk09FMcBSoMUFMfPnJipuQw,Beauty,31798,2,2,0,0,53,-0.21364665364708482,0.0,-0.2229857041672314,2022-09-18 05:02:01+00:00,2023-10-27 16:06:51+00:00,"i just found your channel, and i wanted to say that this is the most clear and concise tutorial i have ever come across on youtube. i love how you explained every single step and even counted the chains to make it clear! i also really appreciate how you put a size chart as well as every size up to 5xl. i'm so amazed. thank you so much!!"
24,HtVHBsVyPHo,UCk09FMcBSoMUFMfPnJipuQw,Beauty,31799,3,3,0,0,53,-0.21364665364708482,0.0,-0.2229857041672314,2023-07-27 18:01:24+00:00,2023-10-27 16:06:51+00:00,Dear I just want to say the way you explain each and every chain I would say even a blind person will be able to follow and make something and feel proud of it tooooo good
24,Hu11ZebJLFI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32362,2,2,0,0,4212,0.015300380907180108,1995.8561111111112,1.006717385274666,2019-12-09 23:14:23+00:00,2019-09-17 19:23:01+00:00,Lol. He literally ended that man's whole career.
24,Hu11ZebJLFI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32363,3,3,0,0,4212,0.015300380907180108,146.38361111111112,-0.13279464388744885,2019-09-23 21:46:02+00:00,2019-09-17 19:23:01+00:00,"""Do you know who I am?"" Well, after that video, he's an unemployed lawyer who is facing legal charges and possibly a civil suit, both of which are slam dunks."
24,Hu11ZebJLFI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32364,4,4,0,0,4212,0.015300380907180108,2969.337777777778,1.606506822173809,2020-01-19 12:43:17+00:00,2019-09-17 19:23:01+00:00,3:15 I love how that guy is flying through lights but the cyclist overtook him three times
24,Hu11ZebJLFI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32365,5,5,0,0,4212,0.015300380907180108,0.0,-0.2229857041672314,2019-09-17 17:34:37+00:00,2019-09-17 19:23:01+00:00,7:56 did a biker just call a car a death trap? Did he really just go full stupid?!
24,Hu11ZebJLFI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32367,7,6,0,0,4212,0.015300380907180108,72.26055555555556,-0.17846394334651475,2019-09-20 19:38:39+00:00,2019-09-17 19:23:01+00:00,"YOU DON""T KNOW WHO I AM!!!!! Insecure much??? He's mad he's losing his hair..."
18,Hyhfa7z0jTk,UCiT9RITQ9PW6BhXK0y2jaeg,Tech,14653,11,2,0,0,6,-0.21623393679785433,6797.027222222222,3.964853954040488,2024-09-08 17:49:03+00:00,2023-11-30 12:47:25+00:00,"IQ is such a weird measure It does point at some of what your brain is capable of, but it is impossible to give a definitive diagnosis Also IQ is not universal. You can have 2 people scoring 150 and one will be a God at Math and the other will suck at Math but be a genius in Biology It's all very individual. Sincerely, a person with an iq of 144 that failed Math last year"
23,I0MFM3EThpQ,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26665,1,2,0,0,10,-0.21601374248715055,0.0,-0.2229857041672314,2026-01-22 03:57:03+00:00,2026-01-22 03:57:03+00:00,Does anybody know if there’s one of these in the US?!!!
23,I0MFM3EThpQ,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26667,3,3,0,0,10,-0.21601374248715055,4.094444444444444,-0.22046300177658737,2026-01-22 08:02:43+00:00,2026-01-22 03:57:03+00:00,This would be so much fun to do.
22,I0MFM3EThpQ,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,23704,6,4,1,0,10,-0.21601374248715055,6.822777777777778,-0.218781998867435,2026-01-22 10:46:25+00:00,2026-01-22 03:57:03+00:00,Your AI avatar is the fakest and most annoy8ng one I've seen😢😢 no offense
23,I0MFM3EThpQ,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26670,6,5,1,0,10,-0.21601374248715055,6.822777777777778,-0.218781998867435,2026-01-22 10:46:25+00:00,2026-01-22 03:57:03+00:00,Your AI avatar is the fakest and most annoy8ng one I've seen😢😢 no offense
23,I1xVDxDLfDA,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26583,2,2,0,0,2,-0.21645413110855813,0.0,-0.2229857041672314,2025-12-18 22:47:15+00:00,2025-12-22 04:57:20+00:00,"Disagree, just because people who have a foot in the AI race want it so. It can live in a separate tab when needed"
22,I1xVDxDLfDA,UCKWaEZ-_VweaEx1j62do_vQ,Tech,23618,3,3,0,0,2,-0.21645413110855813,0.0,-0.2229857041672314,2025-12-21 11:56:51+00:00,2025-12-22 04:57:20+00:00,Can we have a link to the podcast?
23,I1xVDxDLfDA,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26584,3,4,0,0,2,-0.21645413110855813,0.0,-0.2229857041672314,2025-12-21 11:56:51+00:00,2025-12-22 04:57:20+00:00,Can we have a link to the podcast?
11,I2h9ozrNvyY,UCwSozl89jl2zUDzQ4jGJD3g,Tech,6743,8,2,0,0,10,-0.21601374248715055,14.12861111111111,-0.21428066945248725,2025-12-27 13:06:36+00:00,2025-12-26 22:58:53+00:00,Can these work in co-pilot since ChatGPT is the underlying engine? Thanks. Great video
22,I3PLRnoVvtM,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25730,2,2,0,0,78,-0.21227043920518612,0.0,-0.2229857041672314,2025-11-11 16:38:57+00:00,2025-11-11 18:32:41+00:00,I love extra greasy paper it always hits the spot 😊
23,I3PLRnoVvtM,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29830,2,3,0,0,78,-0.21227043920518612,0.0,-0.2229857041672314,2025-11-11 16:38:57+00:00,2025-11-11 18:32:41+00:00,I love extra greasy paper it always hits the spot 😊
22,I3PLRnoVvtM,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25731,3,4,0,0,78,-0.21227043920518612,0.02638888888888889,-0.222969445230521,2025-11-11 18:34:16+00:00,2025-11-11 18:32:41+00:00,the best usage of water
22,I3PLRnoVvtM,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25732,4,5,0,0,78,-0.21227043920518612,16.15388888888889,-0.2130328388466402,2025-11-12 10:41:55+00:00,2025-11-11 18:32:41+00:00,SpongeBob: gifted power 500 cigarettes: pure effort
11,I5y6hYfVY5o,UC2UXDak6o7rBm23k3Vv5dww,Tech,4613,9,2,1,1,68,-0.2128209249819456,1.4122222222222223,-0.22211559433317207,2026-02-04 16:15:40+00:00,2026-02-04 14:50:56+00:00,"I used tonlike your content, I know I can't get tid of ai if I'm a developer but I draw my line when it comes to steal art in order to build this. I agree with the general consent, as a project cool, but still ai slop"
23,I9HjV51Gm1Q,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26677,1,2,0,0,2,-0.21645413110855813,0.0,-0.2229857041672314,2026-01-04 15:36:23+00:00,2026-01-04 15:36:23+00:00,you clearly know nothing about the costs of baking
23,I9HjV51Gm1Q,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26678,2,3,0,0,2,-0.21645413110855813,336.82916666666665,-0.015455780262270687,2026-01-18 16:26:08+00:00,2026-01-04 15:36:23+00:00,Time! Factor in time. Ok. Fun as this is it has become depressing. Lies filter into unsettled here ❤ sad to go ❤ praying for all the vendors ❤
24,IAnIIY-aGu8,UCPn7F1Bv9TCor3DYru8Marw,Beauty,31669,2,2,0,0,1,-0.21650917968623407,27.516666666666666,-0.20603191184584743,2026-02-12 03:16:18+00:00,2026-02-10 23:45:18+00:00,🔥🔥🔥🔥🔥
24,IAnIIY-aGu8,UCPn7F1Bv9TCor3DYru8Marw,Beauty,31670,3,3,0,0,1,-0.21650917968623407,27.61638888888889,-0.20597047017975237,2026-02-12 03:22:17+00:00,2026-02-10 23:45:18+00:00,For people who don't understand what he means let me explain in my perspective he means that the way the world works is not how he sees it if y'all understand what I'm trying to say
11,Ifc9Jj-wOaQ,UC2UXDak6o7rBm23k3Vv5dww,Tech,4520,3,2,0,0,1,-0.21650917968623407,64.88833333333334,-0.1830061768232918,2026-02-24 12:13:10+00:00,2026-02-21 19:19:52+00:00,"This break things paradigme is toxic for the age of AI! We need to stop for a second and take a breathe. Right now we're acting like chickens who got their head chopped of running behind any hype without any agency or thought. Not everything that is new should be followed. It's creepy how this ""generation/era of tech"" doesn't seem to reflect on what it does."
23,Ij7t1FflC10,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26656,1,2,1,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-25 03:12:34+00:00,2026-01-25 03:12:34+00:00,Scam lol I will not buy forever
22,J4GZM1R1WDE,UCKWaEZ-_VweaEx1j62do_vQ,Tech,23644,2,2,0,0,1,-0.21650917968623407,45.45527777777778,-0.19497942896352702,2025-11-21 05:05:37+00:00,2025-11-19 07:38:18+00:00,It doesn't need to be conscious and I Know It Isn't but AI has proven to have emergent sub goals to be able to do strategic deception alignment faking and to have situational awareness of the fact that it is strategically lying downplaying this or pretending like it's not a thing at this point is ridiculous and borderline evil
23,J4GZM1R1WDE,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26610,2,3,1,0,1,-0.21650917968623407,45.45527777777778,-0.19497942896352702,2025-11-21 05:05:37+00:00,2025-11-19 07:38:18+00:00,It doesn't need to be conscious and I Know It Isn't but AI has proven to have emergent sub goals to be able to do strategic deception alignment faking and to have situational awareness of the fact that it is strategically lying downplaying this or pretending like it's not a thing at this point is ridiculous and borderline evil
23,J4GZM1R1WDE,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26611,3,4,0,0,1,-0.21650917968623407,0.0,-0.2229857041672314,2025-11-18 19:09:48+00:00,2025-11-19 07:38:18+00:00,"Yes a tool, but a powerful tool. And it is public, that is the issue, not the consciousness of AI which doesn't exist."
24,J5f8htUExmE,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32662,2,2,0,0,26,-0.2151329652443354,0.0,-0.2229857041672314,2019-06-02 01:24:20+00:00,2019-09-18 03:01:47+00:00,Should be legal to knock break checkers off the road as long as its well documented with a Go-Pro.....
24,J5f8htUExmE,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32663,3,3,0,0,26,-0.2151329652443354,0.0,-0.2229857041672314,2019-07-03 19:02:40+00:00,2019-09-18 03:01:47+00:00,I believe that if a person break checks you well you should be allowed to get on there rear bumper like it’s a NASCAR race and put em into the wall😎😎 It’s just what I believe but don’t do
24,J5f8htUExmE,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32666,6,4,0,0,26,-0.2151329652443354,5942.3116666666665,3.4382396588468396,2020-05-22 17:20:29+00:00,2019-09-18 03:01:47+00:00,"In the final video, the cammer bust themselves! In the start of this particular footage, the cammer is ""LESS THAN 1 SECOND"" behind trooper on his motorcycle unit...that clearly shows the cammer was ""ALREADY FOLLOWING TOO CLOSELY"". Everyone knows there is a ""2 SECOND RULE"" (before ABS, it was 3 seconds) that you are supposed to follow that ENSURES you are NOT following too closely...WAKE UP AND DRIVE SAFELY!!!"
24,J5f8htUExmE,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32667,7,5,0,0,26,-0.2151329652443354,4706.800555555556,2.6770065108683965,2020-04-01 05:49:49+00:00,2019-09-18 03:01:47+00:00,"The guy that complained that there was no one around when he pulled out to pass a truck in the right lane. Why would you switch lanes when you were far from the guy in front of you. Maybe it didn't warrant the guy passing and then slowing down to show his displeasure, but it still was a non thinking move by the complainer."
11,JHF2t-S2nm0,UC2UXDak6o7rBm23k3Vv5dww,Tech,4682,2,2,0,0,96,-0.21127956480701907,0.0,-0.2229857041672314,2026-01-06 03:09:14+00:00,2026-01-06 06:55:17+00:00,"I kept hearing successful people say “choose your hard,” but it didn’t really click until recently. I realized how much time and energy I was pouring into building someone else’s system under constant pressure. Power Behind the Curtain by Dave Rumsfeld reframed it for me. Wealth isn’t about working harder, it’s about ownership. The elite don’t rent out their time, they build structures that compound it. That’s when I decided to make my move and start designing my own system. Trading time for money is capped. Controlling systems isn’t. Once you see that difference, there’s no going back."
23,J_XnJFxTmKk,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29885,1,2,0,0,5,-0.2162889853755303,0.0,-0.2229857041672314,2025-11-13 09:15:12+00:00,2025-11-13 09:15:12+00:00,Wtf🥀🥀
22,J_XnJFxTmKk,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25786,2,3,0,0,5,-0.2162889853755303,0.0,-0.2229857041672314,2025-11-09 23:29:50+00:00,2025-11-13 09:15:12+00:00,I like your videos
23,Jt8MXycK7tE,UCCyCcRlr_NRDP-JFAhBxq1g,Beauty,28914,2,2,0,0,1107,-0.15562545277663634,0.18222222222222223,-0.2228734319305786,2024-07-30 00:04:04+00:00,2024-07-29 23:53:08+00:00,YA PUEDEN CONSEGUIR SUS LULU GUMMIES 👉🏻 Entra a lulu99.com 😍 Disponibles con envío gratis en TODO COLOMBIA 🇨🇴 pronto llegaremos muchos más países! 😍
23,JyNxQ0SqyjA,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29887,1,2,0,0,11,-0.21595869390947459,0.0,-0.2229857041672314,2025-11-09 22:14:25+00:00,2025-11-09 22:14:25+00:00,This deserves way more love
22,JyNxQ0SqyjA,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25788,2,3,0,0,11,-0.21595869390947459,75.99472222222222,-0.17616321822864314,2025-11-13 02:14:06+00:00,2025-11-09 22:14:25+00:00,BRO WHAT😭😭😭
23,JyNxQ0SqyjA,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29894,8,4,0,0,11,-0.21595869390947459,1693.7288888888888,0.8205683054372757,2026-01-19 11:58:09+00:00,2025-11-09 22:14:25+00:00,Was that toriel home theme at when he drove into them..?
22,JyNxQ0SqyjA,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25795,9,5,0,0,11,-0.21595869390947459,2111.9469444444444,1.0782442130911312,2026-02-05 22:11:14+00:00,2025-11-09 22:14:25+00:00,I feel like the AI is trolling you back now lmao
23,JyNxQ0SqyjA,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29895,9,6,0,0,11,-0.21595869390947459,2111.9469444444444,1.0782442130911312,2026-02-05 22:11:14+00:00,2025-11-09 22:14:25+00:00,I feel like the AI is trolling you back now lmao
24,K3cqjuy_WAk,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31883,2,2,0,0,943,-0.1646534195154917,1.868611111111111,-0.2218344003014334,2025-06-12 14:49:19+00:00,2025-06-12 12:57:12+00:00,You know you are a damn good channel when you can go months without uploading and people come running the second you finally do.
24,K3cqjuy_WAk,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31884,3,3,0,0,943,-0.1646534195154917,7.642222222222222,-0.21827711609590172,2025-06-12 20:35:44+00:00,2025-06-12 12:57:12+00:00,>missing for months >come back >casually curses us and himself with a old Japanese digital curse >leaves Glad to see you back! Now excuse me i need to make some flights to Japan
24,K3cqjuy_WAk,UCaugI7lFpgUd6uB-DPMheKA,Lifestyle,31890,9,4,0,0,943,-0.1646534195154917,0.7747222222222222,-0.2225083760147547,2025-06-12 13:43:41+00:00,2025-06-12 12:57:12+00:00,"The guy making the website: Hahaha this is going to be a scary website, people will believe this is a curse! ""listens to Crawling by Linkin park"""
24,K8l5FXu8Mnw,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32222,2,2,0,0,10705,0.3727307957571061,6021.834722222222,3.4872360501969584,2022-05-19 19:58:06+00:00,2021-09-10 22:08:01+00:00,I've actually noticed myself driving better after watching enough of these. 🙂
24,K8l5FXu8Mnw,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32223,3,3,0,0,10705,0.3727307957571061,6171.106666666667,3.579206693886369,2022-05-26 01:14:25+00:00,2021-09-10 22:08:01+00:00,28:58 I watched the car back out for a whole 6 seconds. He could have avoided that if he was paying attention.
18,KHEZCXfyxjU,UCV0qA-eDDICsRR9rPcnG7tw,Tech,14369,20,2,0,0,2532,-0.07718122958841139,1.2077777777777778,-0.22224155830600206,2022-04-08 16:28:19+00:00,2022-04-08 15:15:51+00:00,“I can’t hate him he’s so transparent in his self interests I kinda respect him.” Jack Baum - Venture Capitalist
23,KPE20mEjXtI,UCa5zi2V7oYqQ1UV0RyzKfug,Beauty,26914,2,2,0,0,8,-0.21612383964250245,0.026944444444444444,-0.22296910293711658,2025-12-05 18:44:45+00:00,2025-12-05 18:43:08+00:00,The pan really does look like the same color! That's really great u have so little left.
23,KPE20mEjXtI,UCa5zi2V7oYqQ1UV0RyzKfug,Beauty,26915,3,3,0,0,8,-0.21612383964250245,17.844166666666666,-0.21199141116366402,2025-12-06 12:33:47+00:00,2025-12-05 18:43:08+00:00,"Wow, you’re ALMOST done! Congrats on 7k!"
22,KPE20mEjXtI,UCa5zi2V7oYqQ1UV0RyzKfug,Beauty,23953,5,4,0,0,8,-0.21612383964250245,25.065,-0.20754245263959398,2025-12-06 19:47:02+00:00,2025-12-05 18:43:08+00:00,You can't! Nevermind doesn't matter just be weird
23,KPE20mEjXtI,UCa5zi2V7oYqQ1UV0RyzKfug,Beauty,26917,5,5,0,0,8,-0.21612383964250245,25.065,-0.20754245263959398,2025-12-06 19:47:02+00:00,2025-12-05 18:43:08+00:00,You can't! Nevermind doesn't matter just be weird
11,KgJqWWVOVOo,UC2UXDak6o7rBm23k3Vv5dww,Tech,4769,3,2,0,0,9,-0.2160687910648265,0.0,-0.2229857041672314,2025-12-23 15:57:06+00:00,2025-12-23 16:31:12+00:00,"Schools will adopt AI in teaching as a default ? I think the answer isn't. ""yes"" but ""not yet"". The fact AI is already there and ready to be integrated doesn't mean legislation, funding, and upskilling is there too."
23,KnRK73-PpA0,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26659,1,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-23 19:09:20+00:00,2026-01-23 19:09:20+00:00,Those are not chocolate trees they're chocolate covered strawberries.
23,KnRK73-PpA0,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26660,2,3,0,0,0,-0.21656422826391003,0.8641666666666666,-0.2224532667766416,2026-01-23 20:01:11+00:00,2026-01-23 19:09:20+00:00,Yummy!
24,KoFobQPtfD4,UCWu65T8zcgURKqmcIbzqY5w,Lifestyle,33157,8,2,0,0,1,-0.21650917968623407,1.1677777777777778,-0.222266203431121,2025-08-15 23:31:21+00:00,2025-08-15 22:21:17+00:00,I’ve gotta research this guy. The other guy is Batman right??? Or am I crazy!
11,Ks__4nZbOWE,UCwSozl89jl2zUDzQ4jGJD3g,Tech,6734,19,2,0,0,4,-0.21634403395320623,762.6294444444444,0.24689174777523604,2026-02-09 16:50:43+00:00,2026-01-08 22:12:57+00:00,"enjoyed the videos and initially subrscribed. however, asking for our emails promising you will send what we are giving the email for, and then not sending anything... is such a scammy 2012 way to get people's email. Unsubscribed and moved to other channels! take care"
23,L4FJyWIwTiA,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26663,1,2,0,0,0,-0.21656422826391003,0.0,-0.2229857041672314,2026-01-21 15:22:59+00:00,2026-01-21 15:22:59+00:00,How do I order one? And can it be shipped?
23,L4FJyWIwTiA,UCGM7A0ps5KuZ7hZidTv26Pg,Tech,26664,2,3,0,0,0,-0.21656422826391003,0.5844444444444444,-0.22262561150577176,2026-01-21 15:58:03+00:00,2026-01-21 15:22:59+00:00,"Ok, but WHY WOULD YOU DO THE CHOCOLATE AFTER THE WHITE LETTERING"
23,LO0xg43ZGNM,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26597,1,2,0,0,7,-0.2161788882201784,0.0,-0.2229857041672314,2025-11-21 22:16:47+00:00,2025-11-21 22:16:47+00:00,"Hey, humans don't like to say they don't know something... Especially us men 😅"
23,LO0xg43ZGNM,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26598,2,3,0,0,7,-0.2161788882201784,0.0,-0.2229857041672314,2025-11-21 20:41:22+00:00,2025-11-21 22:16:47+00:00,"Coding wise, I saw it make similar mistakes. The combination of Claude sonnet 4.5 and Gemini 2.5/3, works best for me for coding."
23,LO0xg43ZGNM,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26599,3,4,0,0,7,-0.2161788882201784,264.0761111111111,-0.06028098418601389,2025-12-02 22:21:21+00:00,2025-11-21 22:16:47+00:00,Gemini 3 hallucinates big time especially when the thread has a bit of length
22,LO0xg43ZGNM,UCKWaEZ-_VweaEx1j62do_vQ,Tech,23634,4,5,0,0,7,-0.2161788882201784,941.1041666666666,0.35685504426847353,2025-12-31 03:23:02+00:00,2025-11-21 22:16:47+00:00,Then how to reduce it? Has it gotten any better now? I mean yeah prompt engineering works but they still hallucinate and dont follow instructions ANYWAY!!!!
23,LO0xg43ZGNM,UCKWaEZ-_VweaEx1j62do_vQ,Tech,26600,4,6,0,0,7,-0.2161788882201784,941.1041666666666,0.35685504426847353,2025-12-31 03:23:02+00:00,2025-11-21 22:16:47+00:00,Then how to reduce it? Has it gotten any better now? I mean yeah prompt engineering works but they still hallucinate and dont follow instructions ANYWAY!!!!
24,LQ5aERUdUJM,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,30988,2,2,0,0,294,-0.20037994642718152,0.0,-0.2229857041672314,2025-03-08 14:59:02+00:00,2025-03-08 15:21:12+00:00,You know you have a seriously dangerous phone addiction if you are SCROLLING ON A DAMN BOX.
24,LQ5aERUdUJM,UCPtRWUbBcPkEjbexT2jiCuA,Beauty,30998,12,3,0,0,294,-0.20037994642718152,83.36277777777778,-0.17162355195239937,2025-03-12 02:42:58+00:00,2025-03-08 15:21:12+00:00,"I've tried to turn on a light while power was out. Which makes sense. We use our hough power everyday, so it's basically force of habit. And me? I wouldn’t be lying when I say I am on my phone A LOT. But to scroll on a box? That's something I'd never do."
23,LdkObJbrCOk,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29896,1,2,0,0,12,-0.21590364533179865,0.0,-0.2229857041672314,2025-11-12 19:03:41+00:00,2025-11-12 19:03:41+00:00,At this point this is ai harassment 😭
22,LdkObJbrCOk,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,25797,2,3,1,0,12,-0.21590364533179865,3.2180555555555554,-0.22100296962207458,2025-11-12 22:16:46+00:00,2025-11-12 19:03:41+00:00,TS is why ai is gonna kill us
23,LdkObJbrCOk,UCFYmHH-NN77kuOjd9nAFk0A,Lifestyle,29897,2,4,0,0,12,-0.21590364533179865,3.2180555555555554,-0.22100296962207458,2025-11-12 22:16:46+00:00,2025-11-12 19:03:41+00:00,TS is why ai is gonna kill us
24,M7QYvpZ1aKI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32182,2,2,0,0,14740,0.5948518066795535,2407.339722222222,1.2602440122800291,2021-08-27 23:38:58+00:00,2021-05-19 16:18:35+00:00,"Years ago, when I first got my driver's license, my Dad told me to pretend like everyone else on the road was crazy. The older I get, the less I have to pretend."
24,M7QYvpZ1aKI,UCnetiRHPnIMBCm-yY4m69qA,Lifestyle,32183,3,3,0,0,14740,0.5948518066795535,0.0,-0.2229857041672314,2021-05-18 20:39:37+00:00,2021-05-19 16:18:35+00:00,To everybody out there that merges onto a freeway....THE ACCELERATOR IS YOUR FRIEND. That is all. Have a nice day.
